,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name
8532,2019-11-25,27.9,19.1,22.9,0.3,0.3,8.9,Ha Noi,Hà Nội
8533,2019-11-26,25.5,17.8,21.5,0.0,0.0,12.9,Ha Noi,Hà Nội
8534,2019-11-27,24.9,20.8,22.6,7.0,7.0,14.8,Ha Noi,Hà Nội
8535,2019-11-28,22.1,17.2,19.5,0.0,0.0,18.4,Ha Noi,Hà Nội
8536,2019-11-29,23.5,16.9,19.8,0.0,0.0,13.4,Ha Noi,Hà Nội
8537,2019-11-30,23.2,18.0,20.5,0.7,0.7,10.9,Ha Noi,Hà Nội
8538,2019-12-01,21.9,17.2,19.9,8.8,8.8,16.6,Ha Noi,Hà Nội
8539,2019-12-02,19.5,14.3,16.9,0.0,0.0,24.8,Ha Noi,Hà Nội
8540,2019-12-03,19.8,12.2,15.3,0.0,0.0,15.5,Ha Noi,Hà Nội
8541,2019-12-04,21.2,11.2,16.0,0.0,0.0,16.9,Ha Noi,Hà Nội
8542,2019-12-05,21.7,11.8,16.9,0.0,0.0,23.5,Ha Noi,Hà Nội
8543,2019-12-06,20.5,12.1,15.8,0.0,0.0,23.8,Ha Noi,Hà Nội
8544,2019-12-07,20.6,10.6,15.0,0.0,0.0,14.8,Ha Noi,Hà Nội
8545,2019-12-08,21.0,9.0,14.5,0.0,0.0,12.8,Ha Noi,Hà Nội
8546,2019-12-09,21.6,9.1,14.8,0.0,0.0,13.4,Ha Noi,Hà Nội
8547,2019-12-10,22.2,8.9,15.4,0.0,0.0,10.9,Ha Noi,Hà Nội
8548,2019-12-11,22.8,10.2,16.0,0.0,0.0,13.6,Ha Noi,Hà Nội
8549,2019-12-12,24.0,10.9,16.9,0.0,0.0,10.5,Ha Noi,Hà Nội
8550,2019-12-13,24.2,13.9,18.9,0.1,0.1,9.8,Ha Noi,Hà Nội
8551,2019-12-14,24.2,15.8,20.0,0.1,0.1,9.1,Ha Noi,Hà Nội
8552,2019-12-15,27.1,18.4,22.2,1.2,1.2,14.5,Ha Noi,Hà Nội
8553,2019-12-16,27.4,17.5,21.8,0.2,0.2,14.3,Ha Noi,Hà Nội
8554,2019-12-17,27.0,19.0,22.3,0.5,0.5,14.0,Ha Noi,Hà Nội
8555,2019-12-18,26.4,20.4,23.1,1.8,1.8,14.1,Ha Noi,Hà Nội
8556,2019-12-19,23.8,19.2,21.1,8.3,8.3,18.0,Ha Noi,Hà Nội
8557,2019-12-20,18.7,16.2,17.5,2.9,2.9,12.1,Ha Noi,Hà Nội
8558,2019-12-21,20.5,16.0,18.1,1.2,1.2,11.0,Ha Noi,Hà Nội
8559,2019-12-22,19.3,16.6,17.7,4.2,4.2,11.4,Ha Noi,Hà Nội
8560,2019-12-23,26.2,17.5,21.0,0.6,0.6,15.2,Ha Noi,Hà Nội
8561,2019-12-24,25.0,19.4,21.8,1.9,1.9,14.8,Ha Noi,Hà Nội
8562,2019-12-25,26.5,19.9,22.4,0.4,0.4,20.6,Ha Noi,Hà Nội
8563,2019-12-26,25.3,17.8,20.7,7.3,7.3,19.5,Ha Noi,Hà Nội
8564,2019-12-27,17.5,13.4,15.1,2.4,2.4,18.4,Ha Noi,Hà Nội
8565,2019-12-28,20.9,13.9,17.2,0.0,0.0,9.2,Ha Noi,Hà Nội
8566,2019-12-29,24.3,15.8,19.6,0.0,0.0,11.2,Ha Noi,Hà Nội
8567,2019-12-30,24.4,16.8,20.1,0.3,0.3,9.4,Ha Noi,Hà Nội
8568,2019-12-31,21.7,17.8,20.1,9.4,9.4,9.7,Ha Noi,Hà Nội
8569,2020-01-01,20.5,18.2,19.4,6.3,6.3,10.2,Ha Noi,Hà Nội
8570,2020-01-02,24.6,17.9,20.7,0.5,0.5,11.3,Ha Noi,Hà Nội
8571,2020-01-03,26.0,18.7,22.0,1.5,1.5,15.5,Ha Noi,Hà Nội
8572,2020-01-04,24.8,18.6,21.6,2.3,2.3,13.8,Ha Noi,Hà Nội
8573,2020-01-05,25.9,18.1,21.6,1.3,1.3,14.4,Ha Noi,Hà Nội
8574,2020-01-06,25.1,19.9,21.8,1.4,1.4,20.8,Ha Noi,Hà Nội
8575,2020-01-07,26.6,19.2,22.5,1.3,1.3,13.7,Ha Noi,Hà Nội
8576,2020-01-08,27.1,19.4,22.6,1.5,1.5,15.6,Ha Noi,Hà Nội
8577,2020-01-09,27.1,19.6,22.9,0.0,0.0,15.5,Ha Noi,Hà Nội
8578,2020-01-10,27.5,20.0,23.0,0.3,0.3,18.8,Ha Noi,Hà Nội
8579,2020-01-11,27.1,16.6,21.9,5.6,5.6,16.0,Ha Noi,Hà Nội
8580,2020-01-12,18.3,13.9,15.7,0.4,0.4,19.2,Ha Noi,Hà Nội
8581,2020-01-13,21.5,15.6,18.7,1.1,1.1,10.7,Ha Noi,Hà Nội
8582,2020-01-14,23.7,18.4,20.7,2.7,2.7,18.9,Ha Noi,Hà Nội
8583,2020-01-15,25.5,19.7,22.2,0.4,0.4,24.5,Ha Noi,Hà Nội
8584,2020-01-16,25.5,19.5,22.2,1.8,1.8,14.0,Ha Noi,Hà Nội
8585,2020-01-17,19.5,14.8,17.5,2.1,2.1,13.7,Ha Noi,Hà Nội
8586,2020-01-18,20.2,16.3,18.0,1.2,1.2,10.7,Ha Noi,Hà Nội
8587,2020-01-19,18.2,14.4,15.7,3.2,3.2,17.4,Ha Noi,Hà Nội
8588,2020-01-20,20.0,14.3,16.5,0.3,0.3,10.6,Ha Noi,Hà Nội
8589,2020-01-21,25.2,14.4,19.2,0.1,0.1,18.3,Ha Noi,Hà Nội
8590,2020-01-22,26.4,18.8,21.6,0.9,0.9,19.4,Ha Noi,Hà Nội
8591,2020-01-23,26.0,19.8,22.4,1.1,1.1,19.0,Ha Noi,Hà Nội
8592,2020-01-24,26.0,20.7,22.9,10.9,10.9,23.8,Ha Noi,Hà Nội
8593,2020-01-25,21.9,12.3,17.8,65.4,65.4,25.3,Ha Noi,Hà Nội
8594,2020-01-26,17.9,11.4,13.8,1.6,1.6,21.5,Ha Noi,Hà Nội
8595,2020-01-27,17.5,12.1,14.5,0.0,0.0,13.3,Ha Noi,Hà Nội
8596,2020-01-28,17.1,12.9,15.0,0.0,0.0,11.4,Ha Noi,Hà Nội
8597,2020-01-29,17.2,11.8,14.3,0.4,0.4,17.7,Ha Noi,Hà Nội
8598,2020-01-30,20.2,10.1,14.6,0.0,0.0,14.2,Ha Noi,Hà Nội
8599,2020-01-31,21.1,10.3,15.9,0.0,0.0,13.2,Ha Noi,Hà Nội
8600,2020-02-01,19.1,14.4,16.9,1.7,1.7,11.4,Ha Noi,Hà Nội
8601,2020-02-02,24.0,15.8,19.3,1.0,1.0,20.8,Ha Noi,Hà Nội
8602,2020-02-03,23.5,17.1,20.0,11.5,11.5,15.2,Ha Noi,Hà Nội
8603,2020-02-04,17.5,14.1,15.6,5.2,5.2,13.5,Ha Noi,Hà Nội
8604,2020-02-05,19.0,13.9,16.1,3.9,3.9,12.2,Ha Noi,Hà Nội
8605,2020-02-06,25.6,17.1,20.3,0.4,0.4,17.0,Ha Noi,Hà Nội
8606,2020-02-07,23.4,18.3,20.3,8.8,8.8,20.1,Ha Noi,Hà Nội
8607,2020-02-08,20.6,16.9,18.8,10.7,10.7,18.0,Ha Noi,Hà Nội
8608,2020-02-09,16.1,13.6,14.9,4.3,4.3,15.9,Ha Noi,Hà Nội
8609,2020-02-10,19.5,14.0,16.7,1.0,1.0,11.3,Ha Noi,Hà Nội
8610,2020-02-11,24.2,15.6,19.9,1.4,1.4,17.3,Ha Noi,Hà Nội
8611,2020-02-12,25.5,19.6,22.0,2.4,2.4,19.5,Ha Noi,Hà Nội
8612,2020-02-13,26.4,21.0,23.1,3.1,3.1,19.6,Ha Noi,Hà Nội
8613,2020-02-14,28.2,21.8,24.2,0.3,0.3,17.7,Ha Noi,Hà Nội
8614,2020-02-15,30.8,19.5,24.7,4.6,4.6,21.7,Ha Noi,Hà Nội
8615,2020-02-16,18.4,12.8,15.5,3.5,3.5,26.8,Ha Noi,Hà Nội
8616,2020-02-17,19.0,14.4,16.8,0.0,0.0,16.7,Ha Noi,Hà Nội
8617,2020-02-18,20.5,13.7,16.6,0.0,0.0,16.4,Ha Noi,Hà Nội
8618,2020-02-19,20.5,12.6,16.8,0.0,0.0,8.4,Ha Noi,Hà Nội
8619,2020-02-20,23.4,16.0,19.7,0.8,0.8,15.4,Ha Noi,Hà Nội
8620,2020-02-21,24.3,17.1,20.4,1.8,1.8,19.3,Ha Noi,Hà Nội
8621,2020-02-22,24.4,15.1,19.3,0.0,0.0,15.9,Ha Noi,Hà Nội
8622,2020-02-23,25.2,14.0,19.1,0.1,0.1,13.8,Ha Noi,Hà Nội
8623,2020-02-24,26.2,14.9,20.0,0.1,0.1,15.4,Ha Noi,Hà Nội
8624,2020-02-25,25.6,16.8,20.9,0.7,0.7,15.6,Ha Noi,Hà Nội
8625,2020-02-26,26.4,17.0,21.1,0.3,0.3,13.7,Ha Noi,Hà Nội
8626,2020-02-27,26.0,17.0,21.4,0.9,0.9,11.6,Ha Noi,Hà Nội
8627,2020-02-28,27.5,19.1,22.5,0.4,0.4,17.0,Ha Noi,Hà Nội
8628,2020-02-29,27.6,19.4,22.7,0.1,0.1,17.3,Ha Noi,Hà Nội
8629,2020-03-01,27.5,20.6,23.5,0.8,0.8,15.9,Ha Noi,Hà Nội
8630,2020-03-02,26.7,21.5,23.3,3.5,3.5,18.7,Ha Noi,Hà Nội
8631,2020-03-03,25.6,22.2,23.5,4.0,4.0,22.7,Ha Noi,Hà Nội
8632,2020-03-04,22.0,16.0,18.5,35.1,35.1,25.6,Ha Noi,Hà Nội
8633,2020-03-05,17.4,14.5,15.9,3.0,3.0,13.5,Ha Noi,Hà Nội
8634,2020-03-06,23.7,14.5,19.0,0.0,0.0,12.7,Ha Noi,Hà Nội
8635,2020-03-07,28.3,17.9,21.8,0.0,0.0,14.4,Ha Noi,Hà Nội
8636,2020-03-08,31.9,20.0,24.7,0.0,0.0,13.6,Ha Noi,Hà Nội
8637,2020-03-09,33.2,20.0,26.0,0.0,0.0,11.7,Ha Noi,Hà Nội
8638,2020-03-10,25.0,20.6,22.8,0.0,0.0,19.5,Ha Noi,Hà Nội
8639,2020-03-11,23.0,19.4,20.9,0.3,0.3,9.2,Ha Noi,Hà Nội
8640,2020-03-12,29.2,20.1,23.4,0.0,0.0,16.3,Ha Noi,Hà Nội
8641,2020-03-13,28.8,21.7,24.6,0.6,0.6,13.1,Ha Noi,Hà Nội
8642,2020-03-14,23.4,19.2,21.4,5.4,5.4,16.5,Ha Noi,Hà Nội
8643,2020-03-15,21.5,18.5,19.8,1.5,1.5,10.6,Ha Noi,Hà Nội
8644,2020-03-16,27.1,20.1,22.8,0.4,0.4,16.2,Ha Noi,Hà Nội
8645,2020-03-17,26.0,22.5,23.8,3.4,3.4,18.6,Ha Noi,Hà Nội
8646,2020-03-18,22.9,20.3,21.7,10.7,10.7,13.6,Ha Noi,Hà Nội
8647,2020-03-19,21.4,19.4,20.5,10.1,10.1,17.4,Ha Noi,Hà Nội
8648,2020-03-20,23.9,19.1,21.2,0.1,0.1,9.7,Ha Noi,Hà Nội
8649,2020-03-21,28.4,20.9,23.9,0.5,0.5,16.9,Ha Noi,Hà Nội
8650,2020-03-22,28.1,22.6,24.8,0.8,0.8,16.1,Ha Noi,Hà Nội
8651,2020-03-23,28.0,21.8,24.8,0.1,0.1,15.5,Ha Noi,Hà Nội
8652,2020-03-24,27.7,20.8,24.4,4.2,4.2,19.1,Ha Noi,Hà Nội
8653,2020-03-25,27.9,23.0,24.8,4.2,4.2,23.3,Ha Noi,Hà Nội
8654,2020-03-26,28.5,23.1,25.3,0.7,0.7,21.4,Ha Noi,Hà Nội
8655,2020-03-27,31.6,23.4,26.1,0.3,0.3,14.6,Ha Noi,Hà Nội
8656,2020-03-28,28.7,22.6,25.0,1.5,1.5,20.0,Ha Noi,Hà Nội
8657,2020-03-29,28.5,22.8,25.2,2.1,2.1,24.8,Ha Noi,Hà Nội
8658,2020-03-30,24.6,21.9,23.3,4.0,4.0,15.5,Ha Noi,Hà Nội
8659,2020-03-31,21.9,18.5,20.6,4.4,4.4,16.2,Ha Noi,Hà Nội
8660,2020-04-01,23.0,17.9,20.4,2.2,2.2,9.1,Ha Noi,Hà Nội
8661,2020-04-02,26.9,21.0,23.1,8.5,8.5,19.6,Ha Noi,Hà Nội
8662,2020-04-03,26.9,22.9,24.3,4.0,4.0,17.6,Ha Noi,Hà Nội
8663,2020-04-04,22.6,18.0,20.7,15.1,15.1,14.7,Ha Noi,Hà Nội
8664,2020-04-05,19.8,16.5,17.8,5.9,5.9,17.6,Ha Noi,Hà Nội
8665,2020-04-06,21.7,16.4,18.7,1.1,1.1,16.5,Ha Noi,Hà Nội
8666,2020-04-07,22.2,16.9,19.3,2.8,2.8,13.0,Ha Noi,Hà Nội
8667,2020-04-08,24.4,17.5,20.8,0.1,0.1,10.3,Ha Noi,Hà Nội
8668,2020-04-09,26.3,19.0,22.1,0.0,0.0,11.7,Ha Noi,Hà Nội
8669,2020-04-10,28.6,19.1,23.3,0.1,0.1,15.7,Ha Noi,Hà Nội
8670,2020-04-11,29.2,22.6,25.2,0.9,0.9,13.7,Ha Noi,Hà Nội
8671,2020-04-12,23.3,16.8,19.2,22.2,22.2,22.5,Ha Noi,Hà Nội
8672,2020-04-13,19.7,14.4,17.1,3.3,3.3,19.8,Ha Noi,Hà Nội
8673,2020-04-14,23.1,13.6,17.9,0.0,0.0,13.0,Ha Noi,Hà Nội
8674,2020-04-15,24.9,15.1,20.1,0.0,0.0,15.5,Ha Noi,Hà Nội
8675,2020-04-16,27.2,20.4,23.5,1.1,1.1,21.8,Ha Noi,Hà Nội
8676,2020-04-17,28.0,22.1,24.6,1.2,1.2,20.0,Ha Noi,Hà Nội
8677,2020-04-18,31.4,22.8,25.6,0.0,0.0,16.3,Ha Noi,Hà Nội
8678,2020-04-19,31.5,22.8,26.0,0.0,0.0,15.3,Ha Noi,Hà Nội
8679,2020-04-20,29.7,23.5,26.1,0.2,0.2,16.1,Ha Noi,Hà Nội
8680,2020-04-21,31.1,24.0,26.5,0.0,0.0,16.8,Ha Noi,Hà Nội
8681,2020-04-22,26.3,22.5,24.3,23.9,23.9,21.0,Ha Noi,Hà Nội
8682,2020-04-23,22.0,18.6,20.3,6.4,6.4,18.8,Ha Noi,Hà Nội
8683,2020-04-24,18.3,16.6,17.3,8.9,8.9,21.4,Ha Noi,Hà Nội
8684,2020-04-25,21.5,16.7,18.8,0.0,0.0,16.3,Ha Noi,Hà Nội
8685,2020-04-26,23.0,18.2,20.1,0.0,0.0,18.5,Ha Noi,Hà Nội
8686,2020-04-27,26.7,17.8,22.0,0.0,0.0,15.4,Ha Noi,Hà Nội
8687,2020-04-28,28.5,18.2,23.1,0.0,0.0,10.0,Ha Noi,Hà Nội
8688,2020-04-29,27.2,19.1,23.3,0.8,0.8,10.0,Ha Noi,Hà Nội
8689,2020-04-30,28.9,21.1,24.3,0.2,0.2,14.5,Ha Noi,Hà Nội
8690,2020-05-01,28.5,21.5,24.9,2.8,2.8,13.3,Ha Noi,Hà Nội
8691,2020-05-02,30.1,23.3,26.2,0.3,0.3,14.9,Ha Noi,Hà Nội
8692,2020-05-03,32.0,24.0,27.3,0.0,0.0,16.1,Ha Noi,Hà Nội
8693,2020-05-04,34.2,24.9,28.4,0.0,0.0,16.4,Ha Noi,Hà Nội
8694,2020-05-05,33.7,25.6,28.9,0.0,0.0,16.4,Ha Noi,Hà Nội
8695,2020-05-06,34.1,25.9,29.3,0.0,0.0,15.9,Ha Noi,Hà Nội
8696,2020-05-07,34.8,26.7,30.1,0.0,0.0,17.8,Ha Noi,Hà Nội
8697,2020-05-08,35.5,27.0,30.4,0.4,0.4,15.8,Ha Noi,Hà Nội
8698,2020-05-09,36.2,26.9,30.9,0.0,0.0,13.7,Ha Noi,Hà Nội
8699,2020-05-10,35.8,27.2,30.5,0.0,0.0,14.0,Ha Noi,Hà Nội
8700,2020-05-11,33.8,26.5,29.4,0.0,0.0,14.9,Ha Noi,Hà Nội
8701,2020-05-12,28.4,25.0,26.7,23.2,23.2,11.6,Ha Noi,Hà Nội
8702,2020-05-13,30.6,24.0,27.2,4.6,4.6,16.7,Ha Noi,Hà Nội
8703,2020-05-14,32.4,25.9,27.9,1.1,1.1,19.4,Ha Noi,Hà Nội
8704,2020-05-15,33.2,26.3,29.1,1.4,1.4,20.3,Ha Noi,Hà Nội
8705,2020-05-16,33.9,26.4,29.4,2.7,2.7,17.4,Ha Noi,Hà Nội
8706,2020-05-17,32.4,26.0,28.6,8.5,8.5,13.0,Ha Noi,Hà Nội
8707,2020-05-18,32.1,26.1,28.5,2.2,2.2,14.1,Ha Noi,Hà Nội
8708,2020-05-19,32.8,25.4,28.6,3.2,3.2,13.1,Ha Noi,Hà Nội
8709,2020-05-20,35.8,26.4,30.6,0.0,0.0,16.4,Ha Noi,Hà Nội
8710,2020-05-21,37.0,27.6,32.4,0.0,0.0,14.0,Ha Noi,Hà Nội
8711,2020-05-22,32.9,26.6,30.0,41.0,41.0,16.0,Ha Noi,Hà Nội
8712,2020-05-23,30.6,25.6,27.9,16.8,16.8,10.5,Ha Noi,Hà Nội
8713,2020-05-24,33.5,25.5,28.9,7.4,7.4,14.5,Ha Noi,Hà Nội
8714,2020-05-25,35.5,27.1,30.7,0.5,0.5,15.2,Ha Noi,Hà Nội
8715,2020-05-26,30.8,25.2,27.9,6.8,6.8,18.9,Ha Noi,Hà Nội
8716,2020-05-27,29.9,23.6,26.3,5.8,5.8,15.1,Ha Noi,Hà Nội
8717,2020-05-28,30.2,24.6,27.0,0.8,0.8,11.9,Ha Noi,Hà Nội
8718,2020-05-29,32.0,24.7,28.3,0.1,0.1,15.5,Ha Noi,Hà Nội
8719,2020-05-30,34.0,26.5,29.6,0.8,0.8,14.2,Ha Noi,Hà Nội
8720,2020-05-31,34.8,27.0,30.3,0.0,0.0,16.8,Ha Noi,Hà Nội
8721,2020-06-01,35.5,27.0,30.4,2.8,2.8,13.7,Ha Noi,Hà Nội
8722,2020-06-02,35.6,27.5,31.2,0.0,0.0,18.0,Ha Noi,Hà Nội
8723,2020-06-03,35.3,27.0,30.9,0.3,0.3,17.6,Ha Noi,Hà Nội
8724,2020-06-04,36.4,28.2,31.5,0.5,0.5,20.4,Ha Noi,Hà Nội
8725,2020-06-05,36.3,28.5,31.8,0.0,0.0,17.3,Ha Noi,Hà Nội
8726,2020-06-06,37.0,27.8,32.2,0.0,0.0,16.5,Ha Noi,Hà Nội
8727,2020-06-07,37.7,29.2,33.0,0.0,0.0,20.5,Ha Noi,Hà Nội
8728,2020-06-08,37.2,29.1,32.8,0.0,0.0,20.7,Ha Noi,Hà Nội
8729,2020-06-09,37.8,29.4,32.7,0.5,0.5,16.0,Ha Noi,Hà Nội
8730,2020-06-10,36.2,29.0,31.9,1.3,1.3,13.5,Ha Noi,Hà Nội
8731,2020-06-11,36.0,28.4,31.3,0.4,0.4,16.1,Ha Noi,Hà Nội
8732,2020-06-12,37.1,28.7,31.8,0.5,0.5,18.6,Ha Noi,Hà Nội
8733,2020-06-13,36.7,28.5,31.4,7.3,7.3,16.6,Ha Noi,Hà Nội
8734,2020-06-14,33.3,26.3,28.5,37.0,37.0,11.2,Ha Noi,Hà Nội
8735,2020-06-15,31.7,24.5,27.8,34.6,34.6,18.2,Ha Noi,Hà Nội
8736,2020-06-16,33.2,27.5,29.8,2.2,2.2,19.1,Ha Noi,Hà Nội
8737,2020-06-17,33.6,27.1,30.1,0.9,0.9,20.2,Ha Noi,Hà Nội
8738,2020-06-18,33.8,27.1,30.2,0.9,0.9,14.5,Ha Noi,Hà Nội
8739,2020-06-19,33.2,27.5,30.0,3.3,3.3,15.6,Ha Noi,Hà Nội
8740,2020-06-20,34.7,27.8,30.6,0.4,0.4,17.2,Ha Noi,Hà Nội
8741,2020-06-21,36.6,28.5,31.9,0.2,0.2,17.0,Ha Noi,Hà Nội
8742,2020-06-22,37.8,29.2,32.6,0.0,0.0,18.8,Ha Noi,Hà Nội
8743,2020-06-23,38.2,28.9,32.7,0.0,0.0,17.3,Ha Noi,Hà Nội
8744,2020-06-24,38.0,28.9,32.9,0.0,0.0,15.5,Ha Noi,Hà Nội
8745,2020-06-25,36.9,29.3,32.5,0.0,0.0,13.0,Ha Noi,Hà Nội
8746,2020-06-26,37.2,29.6,32.4,0.0,0.0,22.3,Ha Noi,Hà Nội
8747,2020-06-27,36.5,29.0,32.2,0.0,0.0,21.6,Ha Noi,Hà Nội
8748,2020-06-28,36.3,28.7,31.9,0.1,0.1,18.4,Ha Noi,Hà Nội
8749,2020-06-29,36.6,28.8,31.8,1.3,1.3,18.4,Ha Noi,Hà Nội
8750,2020-06-30,36.2,28.7,31.7,1.8,1.8,12.0,Ha Noi,Hà Nội
8751,2020-07-01,35.3,27.3,30.5,7.3,7.3,11.2,Ha Noi,Hà Nội
8752,2020-07-02,33.8,26.2,29.6,12.9,12.9,13.2,Ha Noi,Hà Nội
8753,2020-07-03,32.9,26.5,29.8,10.4,10.4,14.4,Ha Noi,Hà Nội
8754,2020-07-04,33.2,25.9,29.4,10.2,10.2,13.9,Ha Noi,Hà Nội
8755,2020-07-05,34.5,25.5,29.8,9.7,9.7,14.0,Ha Noi,Hà Nội
8756,2020-07-06,35.2,28.2,31.3,0.4,0.4,18.6,Ha Noi,Hà Nội
8757,2020-07-07,36.1,28.6,31.7,1.0,1.0,19.1,Ha Noi,Hà Nội
8758,2020-07-08,38.0,28.9,32.8,0.2,0.2,19.3,Ha Noi,Hà Nội
8759,2020-07-09,39.3,28.9,33.4,0.0,0.0,19.2,Ha Noi,Hà Nội
8760,2020-07-10,38.8,30.3,33.7,0.0,0.0,18.4,Ha Noi,Hà Nội
8761,2020-07-11,35.0,30.4,32.4,0.0,0.0,17.4,Ha Noi,Hà Nội
8762,2020-07-12,35.3,29.8,32.0,0.0,0.0,18.0,Ha Noi,Hà Nội
8763,2020-07-13,36.8,28.8,32.0,1.1,1.1,15.2,Ha Noi,Hà Nội
8764,2020-07-14,35.8,27.2,31.0,2.4,2.4,14.2,Ha Noi,Hà Nội
8765,2020-07-15,37.1,28.2,31.9,0.0,0.0,18.2,Ha Noi,Hà Nội
8766,2020-07-16,36.8,28.5,32.1,1.0,1.0,19.8,Ha Noi,Hà Nội
8767,2020-07-17,38.2,29.3,32.9,0.4,0.4,20.5,Ha Noi,Hà Nội
8768,2020-07-18,38.0,29.6,33.1,0.0,0.0,19.5,Ha Noi,Hà Nội
8769,2020-07-19,38.9,29.8,33.4,0.3,0.3,17.9,Ha Noi,Hà Nội
8770,2020-07-20,34.9,28.2,31.3,0.9,0.9,17.3,Ha Noi,Hà Nội
8771,2020-07-21,33.1,26.1,29.6,7.7,7.7,18.4,Ha Noi,Hà Nội
8772,2020-07-22,34.0,26.5,30.0,0.9,0.9,18.4,Ha Noi,Hà Nội
8773,2020-07-23,35.1,27.7,30.6,0.4,0.4,17.0,Ha Noi,Hà Nội
8774,2020-07-24,35.2,27.2,30.8,0.3,0.3,17.6,Ha Noi,Hà Nội
8775,2020-07-25,36.2,26.9,31.2,0.0,0.0,16.6,Ha Noi,Hà Nội
8776,2020-07-26,38.2,28.1,32.1,0.5,0.5,15.5,Ha Noi,Hà Nội
8777,2020-07-27,34.7,28.6,30.7,4.0,4.0,12.3,Ha Noi,Hà Nội
8778,2020-07-28,33.3,27.1,29.8,2.2,2.2,9.6,Ha Noi,Hà Nội
8779,2020-07-29,33.4,26.7,29.7,6.2,6.2,11.0,Ha Noi,Hà Nội
8780,2020-07-30,34.8,26.5,30.1,3.3,3.3,12.7,Ha Noi,Hà Nội
8781,2020-07-31,33.8,26.5,29.5,2.6,2.6,13.2,Ha Noi,Hà Nội
8782,2020-08-01,29.4,26.4,27.7,21.1,21.1,20.5,Ha Noi,Hà Nội
8783,2020-08-02,28.0,25.5,26.8,86.4,86.4,36.3,Ha Noi,Hà Nội
8784,2020-08-03,30.4,26.2,27.9,17.3,17.3,15.1,Ha Noi,Hà Nội
8785,2020-08-04,28.1,25.1,26.5,35.1,35.1,7.8,Ha Noi,Hà Nội
8786,2020-08-05,28.6,24.8,26.6,45.6,45.6,12.3,Ha Noi,Hà Nội
8787,2020-08-06,29.6,24.9,27.0,44.1,44.1,15.4,Ha Noi,Hà Nội
8788,2020-08-07,31.2,25.2,27.7,8.1,8.1,14.5,Ha Noi,Hà Nội
8789,2020-08-08,31.8,25.7,28.7,1.1,1.1,14.5,Ha Noi,Hà Nội
8790,2020-08-09,32.9,26.5,29.5,2.4,2.4,13.5,Ha Noi,Hà Nội
8791,2020-08-10,35.2,27.5,30.8,0.4,0.4,11.9,Ha Noi,Hà Nội
8792,2020-08-11,34.9,27.4,30.8,0.0,0.0,17.0,Ha Noi,Hà Nội
8793,2020-08-12,33.3,27.9,30.5,0.8,0.8,16.7,Ha Noi,Hà Nội
8794,2020-08-13,31.1,25.9,28.0,24.9,24.9,11.2,Ha Noi,Hà Nội
8795,2020-08-14,28.7,24.9,26.6,15.5,15.5,16.2,Ha Noi,Hà Nội
8796,2020-08-15,30.1,25.2,27.6,4.1,4.1,17.3,Ha Noi,Hà Nội
8797,2020-08-16,31.0,25.8,27.7,8.3,8.3,13.9,Ha Noi,Hà Nội
8798,2020-08-17,28.2,24.2,25.8,29.0,29.0,12.6,Ha Noi,Hà Nội
8799,2020-08-18,28.4,24.4,25.8,52.4,52.4,8.9,Ha Noi,Hà Nội
8800,2020-08-19,28.8,24.1,26.0,13.0,13.0,6.9,Ha Noi,Hà Nội
8801,2020-08-20,29.0,24.2,26.2,12.6,12.6,9.0,Ha Noi,Hà Nội
8802,2020-08-21,29.3,24.9,26.6,21.4,21.4,10.0,Ha Noi,Hà Nội
8803,2020-08-22,29.9,24.8,27.1,5.0,5.0,10.0,Ha Noi,Hà Nội
8804,2020-08-23,31.7,24.8,27.9,3.8,3.8,13.2,Ha Noi,Hà Nội
8805,2020-08-24,33.2,26.0,29.0,6.2,6.2,14.9,Ha Noi,Hà Nội
8806,2020-08-25,32.6,26.3,29.2,12.6,12.6,9.4,Ha Noi,Hà Nội
8807,2020-08-26,33.5,27.0,29.7,1.1,1.1,10.8,Ha Noi,Hà Nội
8808,2020-08-27,34.8,26.0,30.1,0.1,0.1,15.9,Ha Noi,Hà Nội
8809,2020-08-28,33.6,27.1,29.8,2.2,2.2,12.7,Ha Noi,Hà Nội
8810,2020-08-29,31.7,25.6,28.7,5.8,5.8,7.1,Ha Noi,Hà Nội
8811,2020-08-30,32.4,26.6,29.0,12.6,12.6,6.5,Ha Noi,Hà Nội
8812,2020-08-31,32.1,26.5,29.0,0.5,0.5,8.7,Ha Noi,Hà Nội
8813,2020-09-01,33.8,26.3,29.7,0.2,0.2,12.9,Ha Noi,Hà Nội
8814,2020-09-02,34.1,26.1,29.8,2.3,2.3,9.8,Ha Noi,Hà Nội
8815,2020-09-03,32.8,26.8,29.4,2.7,2.7,9.9,Ha Noi,Hà Nội
8816,2020-09-04,32.5,26.5,29.1,1.7,1.7,10.0,Ha Noi,Hà Nội
8817,2020-09-05,32.9,26.2,29.6,1.0,1.0,12.8,Ha Noi,Hà Nội
8818,2020-09-06,34.8,27.5,30.2,26.8,26.8,13.4,Ha Noi,Hà Nội
8819,2020-09-07,29.1,25.9,27.3,24.5,24.5,10.4,Ha Noi,Hà Nội
8820,2020-09-08,30.1,24.9,27.1,8.9,8.9,8.2,Ha Noi,Hà Nội
8821,2020-09-09,29.0,25.6,27.0,7.3,7.3,11.2,Ha Noi,Hà Nội
