time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name,Month,is_train,humidity_avg,pressure_avg
28/06/2016,33.8,26.2,29.6,0.4,0.4,9.6,Hanoi,Hanoi,6,1,69,1006
29/06/2016,31.2,26.2,28.3,2.4,2.4,9.4,Hanoi,Hanoi,6,1,71,1007
30/06/2016,30.8,25.3,27.2,20.8,20.8,11.9,Hanoi,Hanoi,6,1,71,1006
1/07/2016,31.9,26.5,28.7,3.3,3.3,11.9,Hanoi,Hanoi,7,1,71,1004
2/07/2016,31.9,27.1,29.2,5.7,5.7,9.5,Hanoi,Hanoi,7,1,72,1005
3/07/2016,32.8,26.9,28.8,8.1,8.1,12.1,Hanoi,Hanoi,7,1,63,1004
4/07/2016,34,27,29.8,0.1,0.1,12.4,Hanoi,Hanoi,7,1,63,1001
5/07/2016,31.5,25.6,27.9,18.6,18.6,13,Hanoi,Hanoi,7,1,78,1002
6/07/2016,28.3,25.3,26.5,28.5,28.5,18.4,Hanoi,Hanoi,7,1,83,1005
7/07/2016,29.8,25,27,6.8,6.8,8.4,Hanoi,Hanoi,7,1,75,1006
8/07/2016,32.6,25.1,28.6,1.1,1.1,8.6,Hanoi,Hanoi,7,1,69,1004
9/07/2016,35.1,26.2,30.7,0.1,0.1,9.4,Hanoi,Hanoi,7,1,67,1001
10/07/2016,36,27.3,31.9,0,0,8.1,Hanoi,Hanoi,7,1,64,999
11/07/2016,35.9,27.8,32,0,0,8.2,Hanoi,Hanoi,7,1,60,1000
12/07/2016,33.6,27.8,30.3,6,6,12,Hanoi,Hanoi,7,1,68,1001
13/07/2016,31.9,26.8,28.7,4.6,4.6,7.4,Hanoi,Hanoi,7,1,72,1001
14/07/2016,30.9,26.2,28.5,16.5,16.5,7,Hanoi,Hanoi,7,1,71,1003
15/07/2016,33.8,26.5,29.9,0.2,0.2,7.9,Hanoi,Hanoi,7,1,64,1004
16/07/2016,35.3,27.7,31.4,0,0,10.8,Hanoi,Hanoi,7,1,59,1005
17/07/2016,35.1,27.2,31.4,0,0,13.7,Hanoi,Hanoi,7,1,58,1005
18/07/2016,35.7,27.8,31.7,0,0,14.3,Hanoi,Hanoi,7,1,79,1003
19/07/2016,35.7,28,31.8,0,0,13.1,Hanoi,Hanoi,7,1,83,1003
20/07/2016,34.8,28.2,31,0.5,0.5,11.7,Hanoi,Hanoi,7,1,84,1004
21/07/2016,33.8,28.2,30.2,2.7,2.7,12.1,Hanoi,Hanoi,7,1,83,1004
22/07/2016,33.9,26.9,30.1,0,0,9.5,Hanoi,Hanoi,7,1,78,1003
23/07/2016,34.2,27.7,30.6,0,0,10.2,Hanoi,Hanoi,7,1,79,1003
24/07/2016,35,25.7,30.6,0,0,11.2,Hanoi,Hanoi,7,1,81,1003
25/07/2016,34.4,27.5,30.9,0.2,0.2,10.3,Hanoi,Hanoi,7,1,82,1004
26/07/2016,35.4,26.9,31,0,0,10.3,Hanoi,Hanoi,7,1,83,1004
27/07/2016,33.2,25.8,28.7,22.3,22.3,28.7,Hanoi,Hanoi,7,1,82,1004
28/07/2016,27.1,24.6,25.6,173,173,37.9,Hanoi,Hanoi,7,1,93,1006
29/07/2016,30.1,24.5,26.9,13.8,13.8,9.5,Hanoi,Hanoi,7,1,85,1009
30/07/2016,31.6,24.5,27.9,1.4,1.4,6.6,Hanoi,Hanoi,7,1,79,1008
31/07/2016,33.5,25,29.3,0,0,7.6,Hanoi,Hanoi,7,1,74,1006
1/08/2016,35,25.9,30.5,0,0,7.3,Hanoi,Hanoi,8,1,70,1003
2/08/2016,36.2,26.6,31.5,0,0,11.4,Hanoi,Hanoi,8,1,68,999
3/08/2016,29.8,26.5,27.7,11.3,11.3,9.4,Hanoi,Hanoi,8,1,89,1001
4/08/2016,32,25.6,27.8,20.1,20.1,12.8,Hanoi,Hanoi,8,1,84,1005
5/08/2016,30.3,24.4,26.9,13.3,13.3,8.1,Hanoi,Hanoi,8,1,80,1007
6/08/2016,32.4,25.2,28.5,1.9,1.9,8.7,Hanoi,Hanoi,8,1,75,1006
7/08/2016,34.2,26.2,30,9.5,9.5,10.1,Hanoi,Hanoi,8,1,74,1003
8/08/2016,34.1,25.9,29.8,2,2,7.5,Hanoi,Hanoi,8,1,75,1003
9/08/2016,34,26.9,30.4,0.5,0.5,9.6,Hanoi,Hanoi,8,1,72,1002
10/08/2016,32.7,26.6,29.7,12.1,12.1,9.9,Hanoi,Hanoi,8,1,76,1002
11/08/2016,31.4,26,27.7,9.4,9.4,8.9,Hanoi,Hanoi,8,1,77,1002
12/08/2016,30.9,25.8,27.5,10.8,10.8,10.2,Hanoi,Hanoi,8,1,76,1002
13/08/2016,30.8,25.8,28.3,8.5,8.5,12.5,Hanoi,Hanoi,8,1,78,999
14/08/2016,29.1,25.8,27,56.5,56.5,19.6,Hanoi,Hanoi,8,1,90,998
15/08/2016,30.8,25.1,26.7,50.9,50.9,10.5,Hanoi,Hanoi,8,1,83,998
16/08/2016,30.1,25.8,27.3,15.9,15.9,13.9,Hanoi,Hanoi,8,1,83,999
17/08/2016,32.7,26.3,28.7,9.2,9.2,13.5,Hanoi,Hanoi,8,1,75,998
18/08/2016,34.9,27.5,29.9,25.6,25.6,14.4,Hanoi,Hanoi,8,1,82,995
19/08/2016,27.5,25.2,26.4,58.2,58.2,29.2,Hanoi,Hanoi,8,1,92,993
20/08/2016,30.9,25.5,27.3,4.9,4.9,16.5,Hanoi,Hanoi,8,1,87,1003
21/08/2016,32,25.1,28.4,0.8,0.8,10.4,Hanoi,Hanoi,8,1,82,1004
22/08/2016,30.9,26,27.5,42.6,42.6,9.2,Hanoi,Hanoi,8,1,79,1004
23/08/2016,30.3,25,27.2,6.6,6.6,7.6,Hanoi,Hanoi,8,1,82,1006
24/08/2016,33.1,24.9,28.7,0.3,0.3,7.2,Hanoi,Hanoi,8,1,75,1005
25/08/2016,34.5,26.6,30.3,0,0,8.4,Hanoi,Hanoi,8,1,73,1005
26/08/2016,35.5,26.5,30.5,4.2,4.2,7.4,Hanoi,Hanoi,8,1,70,1006
27/08/2016,32.1,25.5,27.4,31.7,31.7,11.2,Hanoi,Hanoi,8,1,80,1008
28/08/2016,31.2,25.4,27.2,4.1,4.1,11.4,Hanoi,Hanoi,8,1,79,1008
29/08/2016,30.6,25.5,27.5,0.1,0.1,8.8,Hanoi,Hanoi,8,1,71,1008
30/08/2016,31.7,24.7,27.6,1.2,1.2,10.6,Hanoi,Hanoi,8,1,77,1008
31/08/2016,32.5,25.4,28.7,0.7,0.7,10.1,Hanoi,Hanoi,8,1,78,1005
1/09/2016,34.5,26.5,29.8,1,1,11.9,Hanoi,Hanoi,9,1,76,1002
2/09/2016,30.4,25.8,27.7,10.4,10.4,7.7,Hanoi,Hanoi,9,1,79,1003
3/09/2016,32.3,26.1,28.6,1.1,1.1,6.9,Hanoi,Hanoi,9,1,76,1004
4/09/2016,33.2,26.2,29,1.4,1.4,8.8,Hanoi,Hanoi,9,1,77,1005
5/09/2016,32.5,26.3,28.8,0.2,0.2,8.4,Hanoi,Hanoi,9,1,76,1006
6/09/2016,29.3,25.8,27,17.6,17.6,11,Hanoi,Hanoi,9,1,80,1006
7/09/2016,27.3,25.1,26,33.4,33.4,9.8,Hanoi,Hanoi,9,1,86,1007
8/09/2016,29.8,24.8,26.8,8.7,8.7,6.5,Hanoi,Hanoi,9,1,84,1007
9/09/2016,31.1,25.6,28,3.6,3.6,9.6,Hanoi,Hanoi,9,1,83,1006
10/09/2016,29.3,25.8,27,6.6,6.6,15.1,Hanoi,Hanoi,9,1,87,1006
11/09/2016,26.2,23.7,25,8.9,8.9,11.6,Hanoi,Hanoi,9,1,88,1009
12/09/2016,29,23.6,25.6,9.1,9.1,10.2,Hanoi,Hanoi,9,1,82,1010
13/09/2016,31.2,23.8,27.2,1.5,1.5,13.6,Hanoi,Hanoi,9,1,84,1011
14/09/2016,31.1,24.7,27.3,3.6,3.6,11.2,Hanoi,Hanoi,9,1,82,1009
15/09/2016,32.5,25,28.4,1.6,1.6,7.6,Hanoi,Hanoi,9,1,76,1007
16/09/2016,32.6,25.9,28.9,0,0,11,Hanoi,Hanoi,9,1,72,1007
17/09/2016,32.5,25,28.5,0.9,0.9,7.8,Hanoi,Hanoi,9,1,73,1008
18/09/2016,31.9,25.3,28.4,2.6,2.6,9.2,Hanoi,Hanoi,9,1,74,1009
19/09/2016,31.9,25.9,28.3,0.2,0.2,9.9,Hanoi,Hanoi,9,1,75,1009
20/09/2016,30.5,24,27.3,0,0,12.5,Hanoi,Hanoi,9,1,72,1012
21/09/2016,30.6,24,27.1,0,0,14.5,Hanoi,Hanoi,9,1,69,1015
22/09/2016,30.4,23.6,27,0,0,9.7,Hanoi,Hanoi,9,1,68,1013
23/09/2016,29.5,24.1,26.3,6,6,7.2,Hanoi,Hanoi,9,1,70,1011
24/09/2016,27.9,24.2,25.2,11.6,11.6,4.7,Hanoi,Hanoi,9,1,86,1009
25/09/2016,30.3,23.9,26.6,1.7,1.7,8.4,Hanoi,Hanoi,9,1,80,1009
26/09/2016,31.8,24,27.9,0,0,9.3,Hanoi,Hanoi,9,1,76,1009
27/09/2016,33.1,24.4,28.8,0,0,7.1,Hanoi,Hanoi,9,1,73,1007
28/09/2016,33.7,25.9,29,2.7,2.7,13.7,Hanoi,Hanoi,9,1,73,1007
29/09/2016,33,25.4,28.9,0,0,10.1,Hanoi,Hanoi,9,1,67,1007
30/09/2016,30.6,24.6,27.2,5.7,5.7,8.9,Hanoi,Hanoi,9,1,64,1009
1/10/2016,30,23.6,26.3,0,0,11,Hanoi,Hanoi,10,1,69,1011
2/10/2016,30.3,23,26.5,0,0,8.8,Hanoi,Hanoi,10,1,68,1011
3/10/2016,31.4,22.8,27.2,0,0,8,Hanoi,Hanoi,10,1,65,1009
4/10/2016,32.6,24.3,28.2,0.1,0.1,7.4,Hanoi,Hanoi,10,1,64,1008
5/10/2016,31.4,25.5,27.9,2.3,2.3,9.8,Hanoi,Hanoi,10,1,72,1009
6/10/2016,31.9,24.5,27.7,0.3,0.3,10.1,Hanoi,Hanoi,10,1,64,1011
7/10/2016,32,22.4,27.1,0,0,6.1,Hanoi,Hanoi,10,1,59,1010
8/10/2016,33.1,22.7,27.9,0,0,8,Hanoi,Hanoi,10,1,61,1010
9/10/2016,31.4,25.1,27.9,0,0,9.3,Hanoi,Hanoi,10,1,61,1010
10/10/2016,31.1,23.9,27.3,0,0,12.5,Hanoi,Hanoi,10,1,68,1010
11/10/2016,31,25,27.5,0,0,10.6,Hanoi,Hanoi,10,1,69,1011
12/10/2016,31.3,25,27.4,0,0,13,Hanoi,Hanoi,10,1,64,1012
13/10/2016,26,22.7,24.5,0,0,14.3,Hanoi,Hanoi,10,1,73,1014
14/10/2016,23.5,22.4,22.8,37.1,37.1,14.5,Hanoi,Hanoi,10,1,73,1012
15/10/2016,26.3,22.8,24.2,6.3,6.3,8.7,Hanoi,Hanoi,10,1,85,1013
16/10/2016,30.5,22.7,26,0,0,6.8,Hanoi,Hanoi,10,1,71,1013
17/10/2016,31.6,23.4,26.8,0,0,15.1,Hanoi,Hanoi,10,1,64,1011
18/10/2016,31.2,24.1,27.4,0,0,20.5,Hanoi,Hanoi,10,1,61,1007
19/10/2016,26.6,22,24.3,19.7,19.7,22.7,Hanoi,Hanoi,10,1,75,1004
20/10/2016,31,22.4,26.4,0,0,7,Hanoi,Hanoi,10,1,68,1005
21/10/2016,30.6,22.4,26.4,0,0,8.6,Hanoi,Hanoi,10,1,70,1005
22/10/2016,31.2,24.1,26.8,1.8,1.8,7.1,Hanoi,Hanoi,10,1,75,1007
23/10/2016,29.2,24.1,26.3,7.6,7.6,8,Hanoi,Hanoi,10,1,76,1009
24/10/2016,30.3,23.9,26.3,7.9,7.9,11.6,Hanoi,Hanoi,10,1,76,1009
25/10/2016,28,24.1,25.8,8.8,8.8,13.2,Hanoi,Hanoi,10,1,79,1011
26/10/2016,30.1,24.1,26.5,0.7,0.7,14.2,Hanoi,Hanoi,10,1,79,1014
27/10/2016,30.9,23.4,26.8,0,0,10.3,Hanoi,Hanoi,10,1,78,1015
28/10/2016,30.2,24.1,26.7,0,0,7.9,Hanoi,Hanoi,10,1,76,1014
29/10/2016,28.1,20.5,24.7,4.9,4.9,15.6,Hanoi,Hanoi,10,1,76,1017
30/10/2016,21.5,18.6,19.9,15.3,15.3,12.1,Hanoi,Hanoi,10,1,79,1020
31/10/2016,22.5,19.8,20.9,17.7,17.7,12.7,Hanoi,Hanoi,10,1,82,1020
1/11/2016,22,19.1,20.3,6.7,6.7,12.6,Hanoi,Hanoi,11,1,80,1021
2/11/2016,22.4,19.8,20.8,0,0,14.6,Hanoi,Hanoi,11,1,71,1021
3/11/2016,25.1,18.6,21.6,0,0,13.4,Hanoi,Hanoi,11,1,64,1020
4/11/2016,25.9,17.2,21.3,0,0,8.4,Hanoi,Hanoi,11,1,64,1016
5/11/2016,27.8,17.4,22.6,0,0,11,Hanoi,Hanoi,11,1,73,1011
6/11/2016,28.4,20.2,24.1,0.3,0.3,9.9,Hanoi,Hanoi,11,1,81,1013
7/11/2016,27.1,23.1,24.7,1.8,1.8,6.8,Hanoi,Hanoi,11,1,82,1015
8/11/2016,23.9,17,20.5,27.8,27.8,22.9,Hanoi,Hanoi,11,1,81,1017
9/11/2016,16.8,15.4,16,3.7,3.7,13.7,Hanoi,Hanoi,11,1,84,1021
10/11/2016,15.7,14.1,15.1,9.8,9.8,10.5,Hanoi,Hanoi,11,1,86,1023
11/11/2016,21.1,14.9,17.7,0.6,0.6,7.8,Hanoi,Hanoi,11,1,74,1019
12/11/2016,26.6,16.5,21.7,0,0,9.4,Hanoi,Hanoi,11,1,85,1016
13/11/2016,28.5,20.9,24.4,0,0,12.6,Hanoi,Hanoi,11,1,85,1015
14/11/2016,29.3,22.6,25.3,0,0,15.1,Hanoi,Hanoi,11,1,85,1014
15/11/2016,28.5,22.8,25.2,0.9,0.9,10.6,Hanoi,Hanoi,11,1,81,1015
16/11/2016,28.4,22.3,24.6,0,0,12.4,Hanoi,Hanoi,11,1,83,1016
17/11/2016,28.4,22.1,24.6,0,0,11.5,Hanoi,Hanoi,11,1,81,1015
18/11/2016,28.4,21.7,24.6,0.5,0.5,8.9,Hanoi,Hanoi,11,1,78,1013
19/11/2016,28.6,22.3,24.8,0.7,0.7,9.9,Hanoi,Hanoi,11,1,76,1012
20/11/2016,28.7,22.6,25.1,0.2,0.2,9.2,Hanoi,Hanoi,11,1,76,1012
21/11/2016,28.6,23,25.3,0.7,0.7,10.2,Hanoi,Hanoi,11,1,76,1011
22/11/2016,29.1,23.3,25.4,1.2,1.2,7.4,Hanoi,Hanoi,11,1,75,1011
23/11/2016,24.2,15.8,21.5,5,5,20,Hanoi,Hanoi,11,1,77,1014
24/11/2016,16.1,14.4,15.3,1,1,13.6,Hanoi,Hanoi,11,1,73,1019
25/11/2016,17.3,15.7,16.4,0,0,9,Hanoi,Hanoi,11,1,74,1016
26/11/2016,17.6,15.5,16.6,0.4,0.4,16.2,Hanoi,Hanoi,11,1,70,1019
27/11/2016,21.4,13.5,17.3,0,0,8.3,Hanoi,Hanoi,11,1,63,1019
28/11/2016,21.5,11.7,16.4,0,0,8.7,Hanoi,Hanoi,11,1,57,1020
29/11/2016,21.5,12.4,17.4,0,0,10.1,Hanoi,Hanoi,11,1,62,1022
30/11/2016,20.2,17.5,18.4,0,0,15.7,Hanoi,Hanoi,11,1,62,1024
1/12/2016,21.9,15.7,18.2,0,0,12.3,Hanoi,Hanoi,12,1,59,1024
2/12/2016,23,15.7,18.9,0,0,9.1,Hanoi,Hanoi,12,1,53,1022
3/12/2016,23.2,15.4,19,0,0,7.9,Hanoi,Hanoi,12,1,65,1021
4/12/2016,24.5,17,20.2,0,0,8.3,Hanoi,Hanoi,12,1,69,1020
5/12/2016,26.1,16.2,21.2,0.1,0.1,7.6,Hanoi,Hanoi,12,1,68,1019
6/12/2016,24.2,15.4,20.5,0,0,17.9,Hanoi,Hanoi,12,1,55,1022
7/12/2016,23.7,12.8,18,0,0,7.9,Hanoi,Hanoi,12,1,48,1020
8/12/2016,24.6,12.3,18.3,0,0,7.8,Hanoi,Hanoi,12,1,47,1018
9/12/2016,24.5,13.6,18.7,0,0,10.2,Hanoi,Hanoi,12,1,54,1015
10/12/2016,24,13.1,18.3,0,0,9,Hanoi,Hanoi,12,1,60,1016
11/12/2016,24.5,13.4,18.8,0,0,13.9,Hanoi,Hanoi,12,1,73,1014
12/12/2016,28.1,17.3,22.3,0.2,0.2,16.4,Hanoi,Hanoi,12,1,77,1011
13/12/2016,25.1,18.8,21.7,7.4,7.4,10.2,Hanoi,Hanoi,12,1,76,1014
14/12/2016,19.9,16.8,18.4,5.4,5.4,13.4,Hanoi,Hanoi,12,1,78,1018
15/12/2016,16.6,14.7,15.2,1.6,1.6,12.1,Hanoi,Hanoi,12,1,77,1023
16/12/2016,16.3,14.5,15.5,0,0,12.3,Hanoi,Hanoi,12,1,65,1026
17/12/2016,20.4,11.5,16.2,0,0,10.8,Hanoi,Hanoi,12,1,59,1022
18/12/2016,21,15.3,18.1,0,0,6.8,Hanoi,Hanoi,12,1,79,1019
19/12/2016,24.2,18.4,20.7,0,0,7.6,Hanoi,Hanoi,12,1,86,1016
20/12/2016,26.2,19.8,22.1,0.2,0.2,16.8,Hanoi,Hanoi,12,1,86,1014
21/12/2016,26.7,20.9,23,1.5,1.5,10,Hanoi,Hanoi,12,1,82,1015
22/12/2016,22.2,18.5,20.2,2.7,2.7,19.9,Hanoi,Hanoi,12,1,74,1019
23/12/2016,23.2,16.8,19.4,0,0,9.7,Hanoi,Hanoi,12,1,71,1018
24/12/2016,24.5,17.1,20.5,0.5,0.5,14.2,Hanoi,Hanoi,12,1,81,1016
25/12/2016,26.6,20,22.6,0.2,0.2,14.4,Hanoi,Hanoi,12,1,86,1015
26/12/2016,25.9,17.6,21.7,1.9,1.9,18.4,Hanoi,Hanoi,12,1,81,1016
27/12/2016,18.1,15.4,17.2,0.1,0.1,17.2,Hanoi,Hanoi,12,1,65,1023
28/12/2016,19.4,11.3,15.1,0,0,11.9,Hanoi,Hanoi,12,1,59,1023
29/12/2016,20.5,10.2,14.9,0,0,12.2,Hanoi,Hanoi,12,1,57,1025
30/12/2016,20.4,11.4,15.6,0,0,7.1,Hanoi,Hanoi,12,1,55,1024
31/12/2016,20.8,14.1,16.9,0,0,7.6,Hanoi,Hanoi,12,1,55,1022
1/01/2017,18.4,15.5,17.1,4.4,4.4,8.5,Hanoi,Hanoi,1,1,77,1021
2/01/2017,23.1,16.3,19.7,0,0,7.4,Hanoi,Hanoi,1,1,77,1020
3/01/2017,26,17.9,21.8,0.3,0.3,9,Hanoi,Hanoi,1,1,76,1019
4/01/2017,25.7,17.5,21.6,0.1,0.1,12.8,Hanoi,Hanoi,1,1,72,1017
5/01/2017,23.7,19,20.7,0.1,0.1,12.9,Hanoi,Hanoi,1,1,73,1016
6/01/2017,26.5,18.1,21.6,0,0,9.7,Hanoi,Hanoi,1,1,72,1014
7/01/2017,26.6,19.4,22.6,0,0,11.1,Hanoi,Hanoi,1,1,71,1012
8/01/2017,26,19.3,22.3,0.3,0.3,16.3,Hanoi,Hanoi,1,1,75,1013
9/01/2017,25.6,19.9,22,0.4,0.4,17.8,Hanoi,Hanoi,1,1,78,1014
10/01/2017,22,20.4,21.2,37.2,37.2,14,Hanoi,Hanoi,1,1,89,1015
11/01/2017,22.4,16.5,19.9,52.2,52.2,24.9,Hanoi,Hanoi,1,1,94,1014
12/01/2017,16.5,12.4,13.7,15.3,15.3,26.4,Hanoi,Hanoi,1,1,89,1015
13/01/2017,15.6,12.1,13.9,0,0,15.2,Hanoi,Hanoi,1,1,78,1017
14/01/2017,18.4,14.1,15.9,0,0,9.3,Hanoi,Hanoi,1,1,72,1017
15/01/2017,16.2,14.9,15.6,0,0,13.4,Hanoi,Hanoi,1,1,72,1020
16/01/2017,17.6,14.3,16,0,0,8,Hanoi,Hanoi,1,1,75,1019
17/01/2017,16.9,15.9,16.3,0.5,0.5,16.8,Hanoi,Hanoi,1,1,80,1020
18/01/2017,22,15.1,18.2,0,0,6.9,Hanoi,Hanoi,1,1,79,1020
19/01/2017,21.9,16.2,18.5,1,1,17.6,Hanoi,Hanoi,1,1,90,1020
20/01/2017,17.2,14.9,16.2,0.1,0.1,18.1,Hanoi,Hanoi,1,1,78,1022
21/01/2017,16.9,15.1,15.7,0,0,18,Hanoi,Hanoi,1,1,76,1025
22/01/2017,18.7,14.3,15.9,0,0,11.7,Hanoi,Hanoi,1,1,63,1026
23/01/2017,19.8,14.1,16.8,0,0,10.6,Hanoi,Hanoi,1,1,67,1024
24/01/2017,23.2,11.8,17.6,0,0,12.6,Hanoi,Hanoi,1,1,69,1023
25/01/2017,21.5,17.2,19.1,0.3,0.3,11.1,Hanoi,Hanoi,1,1,73,1025
26/01/2017,22.9,16.5,19.4,0,0,11,Hanoi,Hanoi,1,1,75,1023
27/01/2017,23.7,14.6,18.9,0.1,0.1,14.8,Hanoi,Hanoi,1,1,80,1021
28/01/2017,24.2,14.6,19.2,0.3,0.3,17,Hanoi,Hanoi,1,1,78,1016
29/01/2017,24.3,15.8,20,0.1,0.1,14.2,Hanoi,Hanoi,1,1,79,1015
30/01/2017,24.8,16.8,20.5,0.8,0.8,13.2,Hanoi,Hanoi,1,1,73,1018
31/01/2017,24.4,16.5,19.9,0.2,0.2,13.4,Hanoi,Hanoi,1,1,72,1018
1/02/2017,24.3,17.4,20.4,1.4,1.4,13,Hanoi,Hanoi,2,1,82,1020
2/02/2017,23.6,16.5,20,0.2,0.2,17.9,Hanoi,Hanoi,2,1,74,1021
3/02/2017,22.9,16.8,19.5,2,2,14.9,Hanoi,Hanoi,2,1,83,1018
4/02/2017,25.2,18,21.3,2.8,2.8,12.2,Hanoi,Hanoi,2,1,76,1015
5/02/2017,23.9,18,20.2,1.2,1.2,15.8,Hanoi,Hanoi,2,1,79,1014
6/02/2017,24.1,17.6,20.1,0,0,18,Hanoi,Hanoi,2,1,77,1013
7/02/2017,25.9,17.5,21.1,1.7,1.7,22,Hanoi,Hanoi,2,1,79,1013
8/02/2017,23.7,16.9,20.4,1.4,1.4,26,Hanoi,Hanoi,2,1,74,1015
9/02/2017,16.1,13.6,15.2,0.6,0.6,16.9,Hanoi,Hanoi,2,1,60,1021
10/02/2017,15.7,13.1,14.3,0,0,17.3,Hanoi,Hanoi,2,1,51,1023
11/02/2017,16.5,13.1,14.7,0,0,16.2,Hanoi,Hanoi,2,1,50,1027
12/02/2017,19.6,11.6,15.1,0,0,11.8,Hanoi,Hanoi,2,1,46,1026
13/02/2017,21.9,10.6,16.4,0,0,9.4,Hanoi,Hanoi,2,1,50,1025
14/02/2017,21.5,11.9,16.9,0.7,0.7,9.7,Hanoi,Hanoi,2,1,68,1026
15/02/2017,22.6,13.8,18.3,0.1,0.1,9.8,Hanoi,Hanoi,2,1,74,1024
16/02/2017,25.2,16.1,20.1,0.1,0.1,14.2,Hanoi,Hanoi,2,1,75,1019
17/02/2017,25.4,17,20.7,0,0,14.8,Hanoi,Hanoi,2,1,79,1020
18/02/2017,26,16.6,20.7,0,0,11.7,Hanoi,Hanoi,2,1,69,1020
19/02/2017,26.8,15.6,20.5,0,0,19.5,Hanoi,Hanoi,2,1,66,1015
20/02/2017,28.8,18.6,22.4,0.6,0.6,19.3,Hanoi,Hanoi,2,1,77,1010
21/02/2017,29.2,21.1,24.2,1,1,22.9,Hanoi,Hanoi,2,1,80,1012
22/02/2017,30.8,21.7,25.2,1.9,1.9,17.8,Hanoi,Hanoi,2,1,78,1012
23/02/2017,23.9,13.8,17.3,2.9,2.9,26.5,Hanoi,Hanoi,2,1,70,1016
24/02/2017,14.9,12.2,13.5,0.9,0.9,15.9,Hanoi,Hanoi,2,1,50,1021
25/02/2017,15.7,12.2,13.9,0.4,0.4,13.2,Hanoi,Hanoi,2,1,45,1022
26/02/2017,18.5,13.6,15.7,0,0,12.8,Hanoi,Hanoi,2,1,46,1021
27/02/2017,18.6,13.7,16.6,0,0,10.3,Hanoi,Hanoi,2,1,55,1022
28/02/2017,20.9,16,18.4,0,0,8.3,Hanoi,Hanoi,2,1,56,1020
1/03/2017,18,15.9,17.1,1.4,1.4,12.4,Hanoi,Hanoi,3,1,61,1021
2/03/2017,23.8,16.4,19.4,0,0,15.6,Hanoi,Hanoi,3,1,49,1019
3/03/2017,25.9,14.6,19.8,0,0,21.6,Hanoi,Hanoi,3,1,63,1013
4/03/2017,26.6,18,21.3,1.3,1.3,21.8,Hanoi,Hanoi,3,1,77,1010
5/03/2017,27.8,19.5,22.7,1.2,1.2,18.6,Hanoi,Hanoi,3,1,81,1009
6/03/2017,23.4,19,21.2,2.1,2.1,18.6,Hanoi,Hanoi,3,1,81,1013
7/03/2017,19.9,17.3,18.7,1.8,1.8,12.2,Hanoi,Hanoi,3,1,69,1015
8/03/2017,17.3,15.3,16.4,2.3,2.3,16.9,Hanoi,Hanoi,3,1,70,1016
9/03/2017,18.6,15.4,17.1,2.9,2.9,8.1,Hanoi,Hanoi,3,1,70,1014
10/03/2017,24.6,17.1,19.8,0.1,0.1,8.9,Hanoi,Hanoi,3,1,69,1010
11/03/2017,23.9,18.5,21.1,1.9,1.9,13.1,Hanoi,Hanoi,3,1,84,1012
12/03/2017,28.5,20.5,23.4,1.9,1.9,21.9,Hanoi,Hanoi,3,1,78,1010
13/03/2017,31,22,25.1,0.5,0.5,14.8,Hanoi,Hanoi,3,1,76,1008
14/03/2017,24,21.5,22.8,0.8,0.8,20.6,Hanoi,Hanoi,3,1,86,1012
15/03/2017,23.1,18.4,20.7,1.3,1.3,7.9,Hanoi,Hanoi,3,1,76,1014
16/03/2017,23.9,20.5,21.6,12.6,12.6,12.6,Hanoi,Hanoi,3,1,86,1013
17/03/2017,24.4,19.9,21.8,6.3,6.3,18,Hanoi,Hanoi,3,1,88,1013
18/03/2017,25,21,22.4,12,12,18.5,Hanoi,Hanoi,3,1,86,1014
19/03/2017,26.1,20.8,23.4,10.5,10.5,17.6,Hanoi,Hanoi,3,1,86,1013
20/03/2017,28.5,23.1,24.7,3.4,3.4,16.9,Hanoi,Hanoi,3,1,85,1012
21/03/2017,27.3,22.4,24.5,2.4,2.4,25.1,Hanoi,Hanoi,3,1,87,1012
22/03/2017,29.8,22.3,25.2,1.2,1.2,22.6,Hanoi,Hanoi,3,1,80,1010
23/03/2017,29.1,23,25.3,2.2,2.2,23.2,Hanoi,Hanoi,3,1,79,1011
24/03/2017,28.5,23.2,25.6,1.2,1.2,23.2,Hanoi,Hanoi,3,1,85,1012
25/03/2017,23.5,16.3,19.4,13.4,13.4,30.6,Hanoi,Hanoi,3,1,78,1016
26/03/2017,18.4,15.6,17.1,0.3,0.3,16,Hanoi,Hanoi,3,1,61,1022
27/03/2017,19.6,16.2,18.1,0,0,8.3,Hanoi,Hanoi,3,1,59,1022
28/03/2017,26.1,15.8,20.3,0,0,16,Hanoi,Hanoi,3,1,68,1016
29/03/2017,26,19.6,22.3,0.7,0.7,15,Hanoi,Hanoi,3,1,84,1015
30/03/2017,28.4,20.5,24.4,0.5,0.5,17,Hanoi,Hanoi,3,1,83,1014
31/03/2017,23.8,18.9,22.2,12.1,12.1,24.1,Hanoi,Hanoi,3,1,78,1017
1/04/2017,24.5,15.9,20.2,0,0,18.4,Hanoi,Hanoi,4,1,61,1020
2/04/2017,24.1,16.3,20.3,0,0,12.7,Hanoi,Hanoi,4,1,59,1019
3/04/2017,25.6,17.1,21.4,0.3,0.3,17.4,Hanoi,Hanoi,4,1,67,1017
